"SP","CHROM","START","END"
"Scine","1025",60572,69803
"Scine","161806",49557,65080
"Scine","664",134124,140962
"Scine","1649",15477,20061
"Scine","845",82184,88434
"Scine","162982",5539,25246
"Scine","723",52295,56731
"Scine","1242",136369,142889
"Scine","610",91506,100195
"Scine","164984",5081,6556
"Scine","165801",34340,84598
"Scine","160435",5454,64936
"Scine","159671",17442,21768
"Scine","161943",47832,51056
"Scine","163664",525036,528404
"Scine","546",144542,148858
"Scine","1323",65493,69311
"Scine","808",95518,102241
"Scine","164993",45055,54459
"Scine","152",478078,488348
"Scine","1658",45542,54683
"Scine","327",50061,53255
"Scine","730",17249,20822
"Scine","164474",8544,49289
"Scine","166071",53925,62945
"Scine","472",135150,176772
"Scine","164718",29177,31642
"Scine","200",150898,156545
"Scine","162943",14296,18600
"Scine","279",87869,95780
"Scine","164996",29472,34768
"Scine","1727",462088,469114
"Scine","1052",132574,145633
"Scine","1692",35007,39522
"Scine","649",99205,102157
"Scine","397",65715,169910
"Scine","164514",33636,39613
"Scine","449",126628,132681
"Scine","164087",66958,89089
"Scine","1231",1121,11256
"Scine","744",188722,192947
"Scine","164351",1192,4658
"Scine","162300",35379,40334
"Scine","634",33677,40045
"Scine","161943",120547,122055
"Scine","1274",78034,82114
"Scine","392",40509,42014
"Scine","165510",48284,55020
"Scine","1048",7,4715
"Scine","160540",40149,44091
"Scine","522",71078,73472
"Scine","163590",2407,7640
"Scine","1145",140654,144681
"Scine","164858",24817,29191
"Scine","163452",7599,14249
"Scine","1581",113206,115725
"Scine","1727",580648,592177
"Scine","1658",204201,221446
"Scine","164984",86015,90845
"Scine","163728",75569,86422
"Scine","164063",28454,42408
"Scine","165107",12537,17897
"Scine","861",9950,14747
"Scine","164180",15355,21568
"Scine","162722",47196,54636
"Scine","1019",30343,33231
"Scine","165986",2914,7331
"Scine","636",17787,21518
"Scine","163310",172,3506
"Scine","494",191565,202456
"Scine","162844",10962,25213
"Scine","165580",593634,599683
"Scine","145712",60,3415
"Scine","165204",4107,8216
"Scine","162771",39430,42694
"Scine","1186",55332,60410
"Scine","165279",51448,65343
"Scine","1551",14363,17090
"Scine","1555",24817,43968
"Scine","163571",42749,47021
"Scine","163675",16805,21465
"Scine","163261",17623,20885
"Scine","1158",16048,25010
"Scine","164115",12057,18070
"Scine","203",173581,178538
"Scine","162987",296822,300374
"Scine","1075",109896,113366
"Scine","247",11699,75750
"Scine","848",111331,115392
"Scine","152",484163,486186
"Scine","163792",24537,26631
"Scine","163367",8523,13687
"Scine","161943",94776,97548
"Scine","164385",53394,58030
"Scine","162247",15989,24170
"Scine","1112",70264,73515
"Scine","165981",1894,5600
"Scine","163643",3534,6882
"Scine","1385",77576,82465
"Scine","165103",37606,49061
"Scine","163294",33260,34555
"Scine","161443",37412,48009
"Scine","165496",65252,70387
"Scine","200",69786,75576
"Scine","164712",99265,107352
"Scine","326",19235,22334
"Scine","744",148282,154655
"Scine","164836",60031,67429
"Scine","926",66598,69255
"Scine","541",29060,38131
"Scine","412",234140,243126
"Scine","165599",42137,45194
"Scine","163795",12874,18842
"Scine","195",21200,44795
"Scine","163324",36201,41528
"Scine","164602",41384,45239
"Scine","163229",15414,22782
"Scine","162960",30458,41197
"Scine","160846",8147,11325
"Scine","163563",64003,66708
"Scine","162963",27008,33932
"Scine","306",81826,85881
"Scine","1204",101814,103869
"Scine","1689",41971,43299
"Scine","162598",872,51837
"Scine","156718",63,1460
"Scine","528",70182,75835
"Scine","237",62749,75467
"Scine","157385",6037,14251
"Scine","162983",9713,20616
"Scine","518",38304,42967
"Scine","165100",312,7527
"Scine","166124",71116,76107
"Scine","302",92583,139437
"Scine","159886",2539,5714
"Scine","165934",30485,40825
"Scine","1610",86024,89406
"Scine","830",115038,117668
"Scine","1659",162873,164582
"Scine","162683",4513,9840
"Scine","1349",2343,4995
"Scine","165580",344058,345900
"Scine","810",93056,94717
"Scine","164016",68043,84406
"Scine","621",43940,46670
"Scine","156177",7192,9301
"Scine","1554",8704,12006
"Scine","165529",97622,101681
"Scine","163970",93734,98766
"Scine","596",43288,52966
"Scine","1327",7279,13276
"Scine","1468",168758,175855
"Scine","260",134276,147508
"Scine","162883",813,43744
"Scine","148729",790,2059
"Scine","837",210530,212731
"Scine","165530",75493,77657
"Scine","386",141673,151599
"Scine","165410",19434,24992
"Scine","621",402604,407495
"Scine","160924",206,6747
"Scine","143772",820,3888
"Scine","852",78916,82280
"Scine","1232",116447,121526
"Scine","160262",36081,44221
"Scine","165510",56553,58998
"Scine","149755",2121,5009
"Scine","117",90404,93626
"Scine","155064",478,2499
"Scine","524",192111,197685
"Scine","118824",116,2634
"Scine","163910",33636,46000
"Scine","163317",137554,143914
"Scine","1566",16638,23078
"Scine","165036",185649,201036
"Scine","165559",21053,24065
"Scine","405",254223,257465
"Scine","164353",1634,3530
"Scine","498",57915,62743
"Scine","1339",132525,134093
"Scine","165529",60984,64585
"Scine","360",34266,38520
"Scine","164694",7378,9877
"Scine","1189",28171,30556
"Scine","744",24936,30643
"Scine","159597",654,4581
"Scine","161816",15904,18777
"Scine","162839",6078,11150
"Scine","633",117312,120852
"Scine","1649",97988,99256
"Scine","164236",12345,16843
"Scine","143240",4402,10272
"Scine","160449",4139,8234
"Scine","819",73025,75281
"Scine","327",113295,127017
"Scine","160801",309,4169
"Scine","1718",70954,77589
"Scine","1141",28027,30366
"Scine","845",68978,71925
"Scine","214",41321,90593
"Scine","301",28415,34283
"Scine","1557",52803,58545
"Scine","1557",98165,102383
"Scine","1563",20918,26772
"Scine","884",65954,70664
"Scine","162028",2296,5023
"Scine","541",79475,80818
"Scine","163881",4969,12552
"Scine","1390",110460,114017
"Scine","161461",44449,49349
"Scine","165175",30150,36554
"Scine","1270",113482,114687
"Scine","162062",2816,6045
"Scine","161512",38192,44260
"Scine","236",3661,5235
"Scine","247",100157,103408
"Scine","1234",161809,166358
"Scine","1070",59998,63248
"Scine","621",647149,652230
"Scine","909",35349,59583
"Scine","1090",87338,88930
"Scine","355",48582,57096
"Scine","585",53641,58284
"Scine","893",95150,97776
"Scine","163616",27256,31823
"Scine","144072",45,2354
"Scine","1324",131696,136118
"Scine","1188",9528,14113
"Scine","1249",113938,120133
"Scine","163606",25182,29103
"Scine","164728",19733,22327
"Scine","1519",307256,311004
"Scine","322",22750,27489
"Scine","140736",703,3500
"Scine","1158",38474,41132
"Scine","477",88430,123390
"Scine","166005",139867,146509
"Scine","421",32598,35198
"Scine","149475",825,3404
"Scine","163975",637057,641234
"Scine","782",73803,79438
"Scine","164363",49494,54153
"Scine","1208",25291,33237
"Scine","163970",183131,187393
"Scine","1511",150507,164365
"Scine","114",83068,106434
"Scine","161804",12553,17982
"Scine","118613",588,1670
"Scine","165822",41750,45754
"Scine","142621",442,4729
"Scine","162719",47763,50345
"Scine","668",3,5227
"Scine","668",14618,28600
"Scine","539",55793,57641
"Scine","299",14258,30307
"Scine","1639",38607,47011
"Scine","165622",14535,18681
"Scine","163312",20651,27402
"Scine","402",81394,90522
"Scine","164950",36479,42682
"Scine","165247",22975,27300
"Scine","744",215699,222935
"Scine","649",121575,125361
"Scine","164663",37156,46248
"Scine","161865",5996,9189
"Scine","165004",19898,21244
"Scine","161166",5017,10299
"Scine","589",112120,118251
"Scine","163640",5465,9484
"Scine","163008",12108,24789
"Scine","1541",44571,59513
"Scine","154",505660,507595
"Scine","1089",106334,115305
"Scine","161453",15421,18682
"Scine","161481",1688,6206
"Scine","752",14676,21789
"Scine","164544",125442,129236
"Scine","420",215192,220334
"Scine","655",130397,134351
"Scine","165331",37593,43953
"Scine","1326",96545,99552
"Scine","163976",49292,50737
"Scine","153398",6032,9412
"Scine","1595",10847,15774
"Scine","610",236158,240485
"Scine","75",342791,360070
"Scine","165580",350595,351848
"Scine","591",422,4791
"Scine","567",45309,130138
"Scine","546",178514,179917
"Scine","1557",135843,147072
"Scine","75",298185,305366
"Scine","449",201626,203922
"Scine","1324",123120,125836
"Scine","1298",48265,52891
"Scine","706",83994,88576
"Scine","164575",17609,19818
"Scine","164815",12332,30345
"Scine","1594",15029,35473
"Scine","252",220513,223977
"Scine","1187",63916,67220
"Scine","132",40550,118559
"Scine","1546",115940,123438
"Scine","75",95972,100887
"Scine","1066",110677,119487
"Scine","163849",160,3646
"Scine","1693",140488,144184
"Scine","163942",84934,105055
"Scine","1165",79971,82364
"Scine","164550",72730,78617
"Scine","165159",82848,102473
"Scine","1663",103847,106040
"Scine","1368",100920,104623
"Scine","150",299226,302715
"Scine","160195",5285,8545
"Scine","165803",6425,8767
"Scine","870",200288,208213
"Scine","971",92662,97181
"Scine","163312",45501,48570
"Scine","1334",113685,117941
"Scine","219",124033,131495
"Scine","1388",139269,147146
"Scine","163615",7458,11394
"Scine","164811",23135,30099
"Scine","163178",53073,56496
"Scine","165604",20915,28231
"Scine","165841",17178,36841
"Scine","1333",201879,203504
"Scine","117284",230,2822
"Scine","165547",31586,39213
"Scine","165177",8799,11867
"Scine","164590",14885,18971
"Scine","1425",76853,79137
"Scine","165077",13455,16470
"Scine","1675",43847,56285
"Scine","165417",325749,330335
"Scine","151",139762,141216
"Scine","160826",55539,61283
"Scine","1037",35400,40000
"Scine","165188",43566,46937
"Scine","165318",45258,46786
"Scine","158296",1870,4679
"Scine","163947",32154,42808
"Scine","1298",53408,60116
"Scine","165800",44442,47284
"Scine","628",60466,65369
"Scine","237",10818,13215
"Scine","116863",545,7398
"Scine","164984",7800,9813
"Scine","875",21686,26999
"Scine","1455",104203,109692
"Scine","163915",32694,38733
"Scine","592",44889,49643
"Scine","621",48638,52159
"Scine","161926",35643,40299
"Scine","145530",928,2052
"Scine","634",129953,144975
"Scine","1117",33696,37586
"Scine","162246",48072,54094
"Scine","1311",13188,16963
"Scine","163975",601035,605451
"Scine","164785",65785,73494
"Scine","451",23910,27276
"Scine","163571",55141,61575
"Scine","165813",2178,3398
"Scine","1074",137157,141174
"Scine","162961",55681,58474
"Scine","163878",78714,82391
"Scine","165157",2822,3979
"Scine","1424",57639,60879
"Scine","1688",100153,105770
"Scine","1697",65816,69875
"Scine","620",15044,19249
"Scine","1667",43461,48068
"Scine","161480",1406,4658
"Scine","161062",2822,4345
"Scine","160496",10626,13359
"Scine","434",20404,25455
"Scine","1688",191570,218200
"Scine","163953",59781,61591
"Scine","154",17975,28573
"Scine","165504",32213,36968
"Scine","1383",6157,9728
"Scine","163147",32011,39831
"Scine","166072",24887,25946
"Scine","164725",43444,46376
"Scine","163561",35545,37991
"Scine","160824",30445,33263
"Scine","778",34250,36238
"Scine","165247",63785,68539
"Scine","830",148954,153869
"Scine","75",459238,463488
"Scine","164373",23445,26596
"Scine","190",282844,284986
"Scine","163616",14988,25350
"Scine","120",352092,401115
"Scine","660",80353,114701
"Scine","164100",54370,58232
"Scine","163891",99858,102917
"Scine","135867",26,1342
"Scine","1519",90802,93393
"Scine","164768",8441,14661
"Scine","165571",85539,92034
"Scine","436",128281,131889
"Scine","1088",36100,58702
"Scine","273",169783,172288
"Scine","165644",7664,14232
"Scine","449",139382,141494
"Scine","163472",31020,52393
"Scine","150041",1682,2506
"Scine","731",135442,138351
"Scine","1727",594861,595826
"Scine","165426",7228,34475
"Scine","327",69089,75317
"Scine","156337",691,4614
"Scine","133",122339,161727
"Scine","162662",14459,18294
"Scine","163367",2246,4387
"Scine","1719",61152,68355
"Scine","1501",31171,34651
"Scine","386",77939,88569
"Scine","164243",7900,11766
"Scine","165981",75922,86158
"Scine","159864",17066,18597
"Scine","741",69043,76083
"Scine","263",54071,57616
"Scine","165580",256715,274023
"Scine","664",11519,14661
"Scine","328",11501,36516
"Scine","480",94947,98908
"Scine","158271",62645,63709
"Scine","163478",2811,5453
"Scine","1218",46763,50428
"Scine","1108",26945,29875
"Scine","799",123,2875
"Scine","1727",206658,209697
"Scine","165157",10572,14632
"Scine","159316",41373,52886
"Scine","158898",44080,52782
"Scine","165060",8721,13460
"Scine","327",26272,29163
"Scine","716",70262,74927
"Scine","230",107228,112749
"Scine","1292",38174,43887
"Scine","1335",167947,170571
"Scine","165673",23691,26089
"Scine","164353",5679,8498
"Scine","155875",32,1497
"Scine","539",86887,92606
"Scine","1209",164716,167358
"Scine","897",118597,121122
"Scine","649",177949,182468
"Scine","161549",15435,28668
"Scine","165560",47792,56471
"Scine","116290",6671,9347
"Scine","164565",10458,21183
"Scine","1720",184972,190736
"Scine","210",26302,27633
"Scine","1584",48389,51615
"Scine","163180",6652,16340
"Scine","161046",18809,20830
"Scine","916",23590,29197
"Scine","799",27262,29165
"Scine","162460",203047,211551
"Scine","1462",9884,13524
"Scine","849",134927,140183
"Scine","1494",56725,57876
"Scine","165740",19056,22121
"Scine","133",170905,174379
"Scine","164554",28229,30130
"Scine","936",49860,55515
"Scine","1075",33547,41310
"Scine","163843",24844,29752
"Scine","165869",16344,26807
"Scine","163569",1078,4443
"Scine","513",48421,52993
"Scine","1158",130146,133491
"Scine","161357",20202,22270
"Scine","583",16006,18792
"Scine","162830",14002,16111
"Scine","165912",30889,33705
"Scine","1488",44505,47289
"Scine","914",217199,218479
"Scine","162987",57949,62386
"Scine","165456",64443,67517
"Scine","166024",164825,169438
"Scine","161846",6502,7518
"Scine","922",88254,92864
"Scine","632",114144,124869
"Scine","1424",84862,88727
"Scine","1224",40644,46288
"Scine","161453",397,12850
"Scine","1258",84402,92061
"Scine","135903",2873,4000
"Scine","633",200860,202150
"Scine","400",120547,123511
"Scine","499",27156,29874
"Scine","163459",10893,12056
"Scine","869",40936,47960
"Scine","1120",105542,108223
"Scine","165049",15082,29775
"Scine","162666",3885,9540
"Scine","165580",338555,343212
"Scine","923",43663,45195
"Scine","308",21272,24490
"Scine","818",147061,153799
"Scine","1658",377521,398139
"Scine","162762",8208,18469
"Scine","610",52750,82296
"Scine","155859",1175,2795
"Scine","329",261184,265901
"Scine","206",86322,90186
"Scine","1557",121223,128047
"Scine","478",277813,279401
"Scine","1632",27492,31931
"Scine","161225",37771,40555
"Scine","738",5156,12284
"Scine","165645",36099,41335
"Scine","162998",71007,81015
"Scine","150797",1088,2711
"Scine","142495",4979,7941
"Scine","140378",2151,3690
"Scine","1185",9283,13118
"Scine","163577",71355,74167
"Scine","161943",207193,212804
"Scine","1600",81726,90415
"Scine","702",84530,87365
"Scine","165790",704,8937
"Scine","162285",2384,6454
"Scine","155818",2333,4136
"Scine","165527",27785,30691
"Scine","164089",25600,31120
"Scine","1713",46897,56304
"Scine","164339",9939,15139
"Scine","164931",4947,9914
"Scine","1727",165857,168081
"Scine","166001",23275,26659
"Scine","700",144023,146587
"Scine","443",76692,85234
"Scine","1502",67770,72676
"Scine","156979",1396,2643
"Scine","164612",33548,36585
"Scine","526",8578,9910
"Scine","165114",12936,15468
"Scine","749",30328,36559
"Scine","163691",22261,31968
"Scine","1008",7849,12814
"Scine","1200",262108,264248
"Scine","157102",8562,9544
"Scine","163695",43899,46292
"Scine","1126",221042,230645
"Scine","75",381118,383709
"Scine","621",52878,56411
"Scine","799",15122,23448
"Scine","165934",20252,28994
"Scine","164197",48628,51897
"Scine","539",73857,80040
"Scine","580",24738,29486
"Scine","165124",8951,13826
"Scine","163230",8050,17352
"Scine","160717",4245,8338
"Scine","162987",141704,144401
"Scine","168",111049,115894
"Scine","1359",98749,107537
"Scine","252",140663,146769
"Scine","162987",113701,116165
"Scine","165050",72211,78586
"Scine","830",144517,148028
"Scine","164586",6104,10218
"Scine","1550",50516,53018
"Scine","165281",43650,51525
"Scine","150",275827,280524
"Scine","1380",92451,104911
"Scine","1530",81141,90728
"Scine","420",239303,243482
"Scine","1663",90726,91787
"Scine","165690",40744,46009
"Scine","161151",21556,24960
"Scine","934",31525,32871
"Scine","775",128500,132046
"Scine","441",19398,23054
"Scine","1569",167460,169822
"Scine","388",27339,30543
"Scine","1719",117302,124644
"Scine","364",80341,83489
"Scine","165680",12911,19556
"Scine","1451",88109,92468
"Scine","157927",18,1659
"Scine","1177",54985,60416
"Scine","1651",58982,62538
"Scine","161381",1505,5702
"Scine","794",245,7583
"Scine","164882",10271,12837
"Scine","164777",15655,20656
